pwsid,pwsname,pctpov,pcthisp,health,medianincomehouse,violation,pcthisp_bin,pctpov_bin
AL0000102,HAYDEN WATER WORKS,14.699999809265137,1.873327374458313,0,49375,FALSE,"(0,10]","(10,20]"
AL0000102,HAYDEN WATER WORKS,12.600000381469728,1.0887771844863892,0,49922,FALSE,"(0,10]","(10,20]"
AL0000103,ONEONTA UTILITIES BOARD,17.799999237060547,18.96792221069336,0,40192,FALSE,"(10,20]","(10,20]"
AL0000103,ONEONTA UTILITIES BOARD,17.799999237060547,18.36452865600586,0,33947,FALSE,"(10,20]","(10,20]"
AL0000103,ONEONTA UTILITIES BOARD,18,20.629369735717773,0,31985,FALSE,"(20,30]","(10,20]"
AL0000103,ONEONTA UTILITIES BOARD,19.5,26.232234954833984,0,35556,FALSE,"(20,30]","(10,20]"
AL0000104,PINE BLUFF WATER  AUTHORITY,11.399999618530272,0,0,55313,FALSE,"(-10,0]","(10,20]"
AL0000104,PINE BLUFF WATER  AUTHORITY,12.800000190734863,0,0,47500,FALSE,"(-10,0]","(10,20]"
AL0000104,PINE BLUFF WATER  AUTHORITY,15.199999809265137,0.5381165742874146,0,49438,FALSE,"(0,10]","(10,20]"
AL0000104,PINE BLUFF WATER  AUTHORITY,19.299999237060547,0.5366726517677307,0,50234,FALSE,"(0,10]","(10,20]"
AL0000108,SNEAD WATER WORKS,15.300000190734863,4.401993274688721,0,36102,FALSE,"(0,10]","(10,20]"
AL0000108,SNEAD WATER WORKS,15,4.7021942138671875,0,36029,FALSE,"(0,10]","(10,20]"
AL0000108,SNEAD WATER WORKS,15,7.565470218658447,0,33828,FALSE,"(0,10]","(10,20]"
AL0000108,SNEAD WATER WORKS,15.100000381469728,6.5975494384765625,0,30000,FALSE,"(0,10]","(10,20]"
AL0000116,MIDWAY WATER WORKS,18.700000762939453,0,0,33004,FALSE,"(-10,0]","(10,20]"
AL0000116,MIDWAY WATER WORKS,31.799999237060547,0,0,27885,FALSE,"(-10,0]","(30,40]"
AL0000116,MIDWAY WATER WORKS,22.700000762939453,0,0,32292,FALSE,"(-10,0]","(20,30]"
AL0000116,MIDWAY WATER WORKS,36.900001525878906,0,0,24286,FALSE,"(-10,0]","(30,40]"
AL0000117,SOUTH BULLOCK COUNTY WATER AUTHORITY,44.400001525878906,1.8292683362960815,0,22476,FALSE,"(0,10]","(40,50]"
AL0000117,SOUTH BULLOCK COUNTY WATER AUTHORITY,39.20000076293945,16.968494415283203,0,23545,FALSE,"(10,20]","(30,40]"
AL0000117,SOUTH BULLOCK COUNTY WATER AUTHORITY,30.100000381469727,15.709588050842283,0,24242,FALSE,"(10,20]","(30,40]"
AL0000117,SOUTH BULLOCK COUNTY WATER AUTHORITY,27.200000762939453,15.425532341003418,0,26068,FALSE,"(10,20]","(20,30]"
AL0000118,UNION SPRINGS UTIL BOARD,44.400001525878906,1.8292683362960815,1,22476,TRUE,"(0,10]","(40,50]"
AL0000118,UNION SPRINGS UTIL BOARD,39.20000076293945,16.968494415283203,0,23545,FALSE,"(10,20]","(30,40]"
AL0000118,UNION SPRINGS UTIL BOARD,30.100000381469727,15.709588050842283,0,24242,FALSE,"(10,20]","(30,40]"
AL0000118,UNION SPRINGS UTIL BOARD,27.200000762939453,15.425532341003418,2,26068,TRUE,"(10,20]","(20,30]"
AL0000122,NECTAR WATER SYSTEM,15.5,23.36336326599121,0,46786,FALSE,"(20,30]","(10,20]"
AL0000122,NECTAR WATER SYSTEM,12.600000381469728,22.94871711730957,0,49464,FALSE,"(20,30]","(10,20]"
AL0000122,NECTAR WATER SYSTEM,18.100000381469727,23.493976593017575,0,34567,FALSE,"(20,30]","(10,20]"
AL0000122,NECTAR WATER SYSTEM,17.700000762939453,20.60027313232422,0,43750,FALSE,"(20,30]","(10,20]"
AL0000123,GEORGIANA WATER WORKS & SEWER BOARD,43.599998474121094,0,0,18694,FALSE,"(-10,0]","(40,50]"
AL0000123,GEORGIANA WATER WORKS & SEWER BOARD,44.400001525878906,0,0,18860,FALSE,"(-10,0]","(40,50]"
AL0000123,GEORGIANA WATER WORKS & SEWER BOARD,43.29999923706055,0,0,19826,FALSE,"(-10,0]","(40,50]"
AL0000123,GEORGIANA WATER WORKS & SEWER BOARD,50.79999923706055,0,0,18079,FALSE,"(-10,0]","(50,60]"
AL0000125,GREENVILLE WATER WORKS,24.899999618530273,0.1514386683702469,0,26664,FALSE,"(0,10]","(20,30]"
AL0000125,GREENVILLE WATER WORKS,24.600000381469727,0.3004506826400757,0,30489,FALSE,"(0,10]","(20,30]"
AL0000125,GREENVILLE WATER WORKS,24.299999237060547,0.4614617228507995,0,29103,FALSE,"(0,10]","(20,30]"
AL0000125,GREENVILLE WATER WORKS,26.600000381469727,0.9746345281600952,0,29136,FALSE,"(0,10]","(20,30]"
AL0000128,MCKENZIE WATER BOARD,26.899999618530273,0,0,19286,FALSE,"(-10,0]","(20,30]"
AL0000128,MCKENZIE WATER BOARD,32.79999923706055,0,0,19271,FALSE,"(-10,0]","(30,40]"
AL0000128,MCKENZIE WATER BOARD,34.5,0,0,22750,FALSE,"(-10,0]","(30,40]"
AL0000128,MCKENZIE WATER BOARD,29.100000381469727,0,0,26250,FALSE,"(-10,0]","(20,30]"
AL0000131,CALHOUN COUNTY WATER & FIRE PR AUTHORITY,19.399999618530273,0.3204272389411926,0,41324,FALSE,"(0,10]","(10,20]"
AL0000131,CALHOUN COUNTY WATER & FIRE PR AUTHORITY,15.600000381469728,0.3423680365085602,0,47860,FALSE,"(0,10]","(10,20]"
AL0000131,CALHOUN COUNTY WATER & FIRE PR AUTHORITY,15.800000190734863,0.30717676877975464,0,50195,FALSE,"(0,10]","(10,20]"
AL0000131,CALHOUN COUNTY WATER & FIRE PR AUTHORITY,14,0.6603081226348877,0,50165,FALSE,"(0,10]","(10,20]"
AL0000133,ANNISTON WATER & SEWER BOARD,26.5,2.352234125137329,0,31135,FALSE,"(0,10]","(20,30]"
AL0000133,ANNISTON WATER & SEWER BOARD,26.5,2.289878845214844,0,32943,FALSE,"(0,10]","(20,30]"
AL0000133,ANNISTON WATER & SEWER BOARD,27.899999618530273,1.8684700727462769,0,33572,FALSE,"(0,10]","(20,30]"
AL0000133,ANNISTON WATER & SEWER BOARD,29.799999237060547,1.7867258787155151,0,30400,FALSE,"(0,10]","(20,30]"
AL0000154,JACKSONVILLE UTILITIES,28.399999618530273,2.98532772064209,0,33987,FALSE,"(0,10]","(20,30]"
AL0000154,JACKSONVILLE UTILITIES,33.29999923706055,3.416046380996704,0,35589,FALSE,"(0,10]","(30,40]"
AL0000154,JACKSONVILLE UTILITIES,36.79999923706055,3.234720468521118,0,37210,FALSE,"(0,10]","(30,40]"
AL0000154,JACKSONVILLE UTILITIES,37,2.581162214279175,0,37733,FALSE,"(0,10]","(30,40]"
AL0000161,OHATCHEE WATER SYSTEM,4.599999904632568,0,0,55769,FALSE,"(-10,0]","(0,10]"
AL0000161,OHATCHEE WATER SYSTEM,14.399999618530272,0.2865329384803772,0,53963,FALSE,"(0,10]","(10,20]"
AL0000161,OHATCHEE WATER SYSTEM,6.599999904632568,0.40032026171684265,0,52986,FALSE,"(0,10]","(0,10]"
AL0000161,OHATCHEE WATER SYSTEM,10.699999809265137,0.5240174531936646,0,50054,FALSE,"(0,10]","(10,20]"
AL0000162,OXFORD WATER WORKS & SEWER BOARD,13.399999618530272,6.367148399353027,0,47928,FALSE,"(0,10]","(10,20]"
AL0000162,OXFORD WATER WORKS & SEWER BOARD,13.5,6.088315963745117,0,48335,FALSE,"(0,10]","(10,20]"
AL0000162,OXFORD WATER WORKS & SEWER BOARD,12.5,5.886785507202148,0,50066,FALSE,"(0,10]","(10,20]"
AL0000162,OXFORD WATER WORKS & SEWER BOARD,11.899999618530272,7.398881912231445,0,49698,FALSE,"(0,10]","(10,20]"
AL0000164,PIEDMONT UTILITIES BOARD,24.399999618530273,0.8138352036476135,0,31589,FALSE,"(0,10]","(20,30]"
AL0000164,PIEDMONT UTILITIES BOARD,19.700000762939453,0.5717786550521851,0,33281,FALSE,"(0,10]","(10,20]"
AL0000164,PIEDMONT UTILITIES BOARD,20.299999237060547,0,0,33370,FALSE,"(-10,0]","(20,30]"
AL0000164,PIEDMONT UTILITIES BOARD,26.299999237060547,0,0,29830,FALSE,"(-10,0]","(20,30]"
AL0000168,WEAVER WATER SYSTEM,11.5,5.50303840637207,0,40791,FALSE,"(0,10]","(10,20]"
AL0000168,WEAVER WATER SYSTEM,13,3.937270641326904,0,39835,FALSE,"(0,10]","(10,20]"
AL0000168,WEAVER WATER SYSTEM,13.100000381469728,3.758654832839966,0,41398,FALSE,"(0,10]","(10,20]"
AL0000168,WEAVER WATER SYSTEM,13.399999618530272,2.8468587398529053,0,42742,FALSE,"(0,10]","(10,20]"
AL0000174,EAST ALABAMA WATER & FIRE PRO DISTRICT,20.700000762939453,1.1231237649917605,0,31501,FALSE,"(0,10]","(20,30]"
AL0000174,EAST ALABAMA WATER & FIRE PRO DISTRICT,20.600000381469727,0.7043734192848206,0,33073,FALSE,"(0,10]","(20,30]"
AL0000174,EAST ALABAMA WATER & FIRE PRO DISTRICT,20.5,0.4946327209472656,0,32340,FALSE,"(0,10]","(20,30]"
AL0000174,EAST ALABAMA WATER & FIRE PRO DISTRICT,19.700000762939453,0,0,34328,FALSE,"(-10,0]","(10,20]"
AL0000177,HUGULEY WATER AUTHORITY,10.5,0,0,26058,FALSE,"(-10,0]","(10,20]"
AL0000177,HUGULEY WATER AUTHORITY,8.800000190734863,0,0,28750,FALSE,"(-10,0]","(0,10]"
AL0000177,HUGULEY WATER AUTHORITY,14.399999618530272,0,0,28654,FALSE,"(-10,0]","(10,20]"
AL0000177,HUGULEY WATER AUTHORITY,12.399999618530272,0,0,36250,FALSE,"(-10,0]","(10,20]"
AL0000179,LANETT WATER WORKS,28.700000762939453,3.7488842010498047,0,25220,FALSE,"(0,10]","(20,30]"
AL0000179,LANETT WATER WORKS,30.899999618530273,4.309041500091553,0,24570,FALSE,"(0,10]","(30,40]"
AL0000179,LANETT WATER WORKS,35.79999923706055,6.13967752456665,0,25227,FALSE,"(0,10]","(30,40]"
AL0000179,LANETT WATER WORKS,36.29999923706055,1.916537880897522,0,24978,FALSE,"(0,10]","(30,40]"
AL0000180,BEULAH UTILITIES DISTRICT,20.700000762939453,1.1231237649917605,0,31501,FALSE,"(0,10]","(20,30]"
AL0000180,BEULAH UTILITIES DISTRICT,20.600000381469727,0.7043734192848206,0,33073,FALSE,"(0,10]","(20,30]"
AL0000180,BEULAH UTILITIES DISTRICT,20.5,0.4946327209472656,0,32340,FALSE,"(0,10]","(20,30]"
AL0000180,BEULAH UTILITIES DISTRICT,19.700000762939453,0,0,34328,FALSE,"(-10,0]","(10,20]"
AL0000187,CEDAR BLUFF UTILITIES BOARD,24.5,2.8296849727630615,0,31131,FALSE,"(0,10]","(20,30]"
AL0000187,CEDAR BLUFF UTILITIES BOARD,25.799999237060547,2.369439125061035,0,31558,FALSE,"(0,10]","(20,30]"
AL0000187,CEDAR BLUFF UTILITIES BOARD,23.399999618530273,0.4883342385292053,0,35257,FALSE,"(0,10]","(20,30]"
AL0000187,CEDAR BLUFF UTILITIES BOARD,25.700000762939453,0.63931804895401,0,35143,FALSE,"(0,10]","(20,30]"
AL0000188,CENTRE WATER & SEWER BOARD,21.799999237060547,1.6968650817871094,0,40564,FALSE,"(0,10]","(20,30]"
AL0000188,CENTRE WATER & SEWER BOARD,27.5,1.8635320663452148,0,35116,FALSE,"(0,10]","(20,30]"
AL0000188,CENTRE WATER & SEWER BOARD,23,1.3952163457870483,0,34069,FALSE,"(0,10]","(20,30]"
AL0000188,CENTRE WATER & SEWER BOARD,21.399999618530273,1.1004514694213867,0,31667,FALSE,"(0,10]","(20,30]"
AL0000189,CHEROKEE COUNTY WATER AUTHORITY,21.799999237060547,1.6968650817871094,0,40564,FALSE,"(0,10]","(20,30]"
AL0000189,CHEROKEE COUNTY WATER AUTHORITY,27.5,1.8635320663452148,0,35116,FALSE,"(0,10]","(20,30]"
AL0000189,CHEROKEE COUNTY WATER AUTHORITY,23,1.3952163457870483,0,34069,FALSE,"(0,10]","(20,30]"
AL0000189,CHEROKEE COUNTY WATER AUTHORITY,21.399999618530273,1.1004514694213867,0,31667,FALSE,"(0,10]","(20,30]"
AL0000213,CLANTON WATER DEPARTMENT,24.100000381469727,5.658171653747559,0,35256,FALSE,"(0,10]","(20,30]"
AL0000213,CLANTON WATER DEPARTMENT,24.200000762939453,6.304524898529053,0,36364,FALSE,"(0,10]","(20,30]"
AL0000213,CLANTON WATER DEPARTMENT,23.399999618530273,5.686819553375244,0,36830,FALSE,"(0,10]","(20,30]"
AL0000213,CLANTON WATER DEPARTMENT,23.399999618530273,6.84805154800415,0,37653,FALSE,"(0,10]","(20,30]"
AL0000219,JEMISON WATER WORKS,15.800000190734863,8.929262161254883,0,40735,FALSE,"(0,10]","(10,20]"
AL0000219,JEMISON WATER WORKS,15,5.7848052978515625,0,41083,FALSE,"(0,10]","(10,20]"
AL0000219,JEMISON WATER WORKS,15.699999809265137,7.008086204528809,0,42500,FALSE,"(0,10]","(10,20]"
AL0000219,JEMISON WATER WORKS,25,10.235920906066896,0,46563,FALSE,"(10,20]","(20,30]"
AL0000221,MAPLESVILLE WATER WORKS,17.700000762939453,1.511335015296936,0,35833,FALSE,"(0,10]","(10,20]"
AL0000221,MAPLESVILLE WATER WORKS,16.700000762939453,1.5094339847564695,0,46094,FALSE,"(0,10]","(10,20]"
AL0000221,MAPLESVILLE WATER WORKS,14.699999809265137,0,0,47375,FALSE,"(-10,0]","(10,20]"
AL0000221,MAPLESVILLE WATER WORKS,17.799999237060547,0,0,49750,FALSE,"(-10,0]","(10,20]"
AL0000229,THORSBY WATER WORKS BOARD,11.899999618530272,5.850826263427734,0,45179,FALSE,"(0,10]","(10,20]"
AL0000229,THORSBY WATER WORKS BOARD,8.399999618530273,5.676657676696777,0,45417,FALSE,"(0,10]","(0,10]"
AL0000229,THORSBY WATER WORKS BOARD,10.399999618530272,5.298013210296631,0,48000,FALSE,"(0,10]","(10,20]"
AL0000229,THORSBY WATER WORKS BOARD,13.899999618530272,7.538802623748779,0,46667,FALSE,"(0,10]","(10,20]"
AL0000232,BUTLER WATER SYSTEM,10.399999618530272,0.890868604183197,0,43173,FALSE,"(0,10]","(10,20]"
AL0000232,BUTLER WATER SYSTEM,17.399999618530273,0.6307339668273926,0,35873,FALSE,"(0,10]","(10,20]"
AL0000232,BUTLER WATER SYSTEM,19,0.20768432319164276,0,37870,FALSE,"(0,10]","(10,20]"
AL0000232,BUTLER WATER SYSTEM,21,1.001001000404358,0,34205,FALSE,"(0,10]","(20,30]"
AL0000234,CHILTON WATER AUTHORITY,11.899999618530272,5.850826263427734,0,45179,FALSE,"(0,10]","(10,20]"
AL0000234,CHILTON WATER AUTHORITY,8.399999618530273,5.676657676696777,0,45417,FALSE,"(0,10]","(0,10]"
AL0000234,CHILTON WATER AUTHORITY,10.399999618530272,5.298013210296631,0,48000,FALSE,"(0,10]","(10,20]"
AL0000234,CHILTON WATER AUTHORITY,13.899999618530272,7.538802623748779,0,46667,FALSE,"(0,10]","(10,20]"
AL0000237,GILBERTOWN (UTILITIES BOARD OF TOWN OF),61.599998474121094,2.1052632331848145,0,13224,FALSE,"(0,10]","(60,70]"
AL0000237,GILBERTOWN (UTILITIES BOARD OF TOWN OF),51.70000076293945,2.17391300201416,0,13690,FALSE,"(0,10]","(50,60]"
AL0000237,GILBERTOWN (UTILITIES BOARD OF TOWN OF),37.099998474121094,1.9047619104385376,0,14643,FALSE,"(0,10]","(30,40]"
AL0000237,GILBERTOWN (UTILITIES BOARD OF TOWN OF),25.299999237060547,2.2471909523010254,0,17417,FALSE,"(0,10]","(20,30]"
AL0000243,NORTH CHOCTAW WATER & SEWER AUTHORITY,46.599998474121094,0,1,9886,TRUE,"(-10,0]","(40,50]"
AL0000243,NORTH CHOCTAW WATER & SEWER AUTHORITY,48,0,1,18958,TRUE,"(-10,0]","(40,50]"
AL0000243,NORTH CHOCTAW WATER & SEWER AUTHORITY,53,0,0,18833,FALSE,"(-10,0]","(50,60]"
AL0000243,NORTH CHOCTAW WATER & SEWER AUTHORITY,55.79999923706055,0,0,18813,FALSE,"(-10,0]","(50,60]"
AL0000244,PENNINGTON (UTILITIES BOARD OF),26.899999618530273,0,0,22000,FALSE,"(-10,0]","(20,30]"
AL0000244,PENNINGTON (UTILITIES BOARD OF),27.600000381469727,0,0,17212,FALSE,"(-10,0]","(20,30]"
AL0000244,PENNINGTON (UTILITIES BOARD OF),44.20000076293945,0,0,15625,FALSE,"(-10,0]","(40,50]"
AL0000244,PENNINGTON (UTILITIES BOARD OF),35,0,0,23750,FALSE,"(-10,0]","(30,40]"
AL0000245,HOLLINS WATER AUTHORITY,17.700000762939453,0,2,41779,TRUE,"(-10,0]","(10,20]"
AL0000245,HOLLINS WATER AUTHORITY,20.100000381469727,0,0,41202,FALSE,"(-10,0]","(20,30]"
AL0000245,HOLLINS WATER AUTHORITY,29.700000762939453,0,0,32802,FALSE,"(-10,0]","(20,30]"
AL0000245,HOLLINS WATER AUTHORITY,40.29999923706055,0,0,27554,FALSE,"(-10,0]","(40,50]"
AL0000250,CLARKE COUNTY WATER SYSTEM,28.899999618530273,0,0,22778,FALSE,"(-10,0]","(20,30]"
AL0000250,CLARKE COUNTY WATER SYSTEM,22.100000381469727,0,0,26500,FALSE,"(-10,0]","(20,30]"
AL0000250,CLARKE COUNTY WATER SYSTEM,29.299999237060547,0,0,23528,FALSE,"(-10,0]","(20,30]"
AL0000250,CLARKE COUNTY WATER SYSTEM,32.599998474121094,0.4000000059604645,0,25341,FALSE,"(0,10]","(30,40]"
AL0000252,COFFEEVILLE WATER WORKS (TOWN OF),27.600000381469727,1.0600706338882446,0,25625,FALSE,"(0,10]","(20,30]"
AL0000252,COFFEEVILLE WATER WORKS (TOWN OF),36.20000076293945,1.659751057624817,0,26406,FALSE,"(0,10]","(30,40]"
AL0000252,COFFEEVILLE WATER WORKS (TOWN OF),44.20000076293945,0,0,20455,FALSE,"(-10,0]","(40,50]"
AL0000252,COFFEEVILLE WATER WORKS (TOWN OF),44.599998474121094,0,0,19904,FALSE,"(-10,0]","(40,50]"
AL0000255,GROVE HILL WATER WORKS,28.899999618530273,0,0,22778,FALSE,"(-10,0]","(20,30]"
AL0000255,GROVE HILL WATER WORKS,22.100000381469727,0,0,26500,FALSE,"(-10,0]","(20,30]"
AL0000255,GROVE HILL WATER WORKS,29.299999237060547,0,1,23528,TRUE,"(-10,0]","(20,30]"
AL0000255,GROVE HILL WATER WORKS,32.599998474121094,0.4000000059604645,0,25341,FALSE,"(0,10]","(30,40]"
AL0000256,JACKSON WATER WORKS & SEWER BOARD,29,0.1136578917503357,0,32917,FALSE,"(0,10]","(20,30]"
AL0000256,JACKSON WATER WORKS & SEWER BOARD,30.5,1.715265870094299,0,31063,FALSE,"(0,10]","(30,40]"
AL0000256,JACKSON WATER WORKS & SEWER BOARD,24.600000381469727,1.344602346420288,0,37083,FALSE,"(0,10]","(20,30]"
AL0000256,JACKSON WATER WORKS & SEWER BOARD,27.600000381469727,0.8304364681243896,0,34750,FALSE,"(0,10]","(20,30]"
AL0000258,MCVAY WATER SYSTEM,29,0.1136578917503357,0,32917,FALSE,"(0,10]","(20,30]"
AL0000258,MCVAY WATER SYSTEM,30.5,1.715265870094299,0,31063,FALSE,"(0,10]","(30,40]"
AL0000258,MCVAY WATER SYSTEM,24.600000381469727,1.344602346420288,0,37083,FALSE,"(0,10]","(20,30]"
AL0000258,MCVAY WATER SYSTEM,27.600000381469727,0.8304364681243896,0,34750,FALSE,"(0,10]","(20,30]"
AL0000259,MID CLARKE WATER SYSTEM,28.899999618530273,0,0,22778,FALSE,"(-10,0]","(20,30]"
AL0000259,MID CLARKE WATER SYSTEM,22.100000381469727,0,0,26500,FALSE,"(-10,0]","(20,30]"
AL0000259,MID CLARKE WATER SYSTEM,29.299999237060547,0,0,23528,FALSE,"(-10,0]","(20,30]"
AL0000259,MID CLARKE WATER SYSTEM,32.599998474121094,0.4000000059604645,0,25341,FALSE,"(0,10]","(30,40]"
AL0000264,ASHLAND WATER WORKS & SEWER,20,8.494501113891602,0,30759,FALSE,"(0,10]","(10,20]"
AL0000264,ASHLAND WATER WORKS & SEWER,20.399999618530273,10.852713584899902,0,31037,FALSE,"(10,20]","(20,30]"
AL0000264,ASHLAND WATER WORKS & SEWER,23.299999237060547,12.18220329284668,0,26034,FALSE,"(10,20]","(20,30]"
AL0000264,ASHLAND WATER WORKS & SEWER,26.700000762939453,14.007976531982422,0,24512,FALSE,"(10,20]","(20,30]"
AL0000266,CLAY COUNTY WATER AUTHORITY,23.100000381469727,5.75079870223999,0,23850,FALSE,"(0,10]","(20,30]"
AL0000266,CLAY COUNTY WATER AUTHORITY,23.600000381469727,6.347438812255859,0,25739,FALSE,"(0,10]","(20,30]"
AL0000266,CLAY COUNTY WATER AUTHORITY,18,4.9703264236450195,1,27143,TRUE,"(0,10]","(10,20]"
AL0000268,LINEVILLE WATER & SEWER,28.200000762939453,4.683084487915039,0,22778,FALSE,"(0,10]","(20,30]"
AL0000268,LINEVILLE WATER & SEWER,23.100000381469727,5.75079870223999,0,23850,FALSE,"(0,10]","(20,30]"
AL0000268,LINEVILLE WATER & SEWER,23.600000381469727,6.347438812255859,0,25739,FALSE,"(0,10]","(20,30]"
AL0000268,LINEVILLE WATER & SEWER,18,4.9703264236450195,0,27143,FALSE,"(0,10]","(10,20]"
AL0000270,MILLERVILLE WATER & FIRE PRO AUTHORITY,6.300000190734863,0,0,27202,FALSE,"(-10,0]","(0,10]"
AL0000270,MILLERVILLE WATER & FIRE PRO AUTHORITY,17,0,0,19500,FALSE,"(-10,0]","(10,20]"
AL0000270,MILLERVILLE WATER & FIRE PRO AUTHORITY,17,0,0,26071,FALSE,"(-10,0]","(10,20]"
AL0000270,MILLERVILLE WATER & FIRE PRO AUTHORITY,14,0,0,30875,FALSE,"(-10,0]","(10,20]"
AL0000279,HEFLIN WATER WORKS,22,1.159756422042847,0,29821,FALSE,"(0,10]","(20,30]"
AL0000279,HEFLIN WATER WORKS,21.600000381469727,2.3644752502441406,0,32439,FALSE,"(0,10]","(20,30]"
AL0000279,HEFLIN WATER WORKS,25,4.051723957061768,0,31706,FALSE,"(0,10]","(20,30]"
AL0000279,HEFLIN WATER WORKS,25.299999237060547,3.868194818496704,0,30100,FALSE,"(0,10]","(20,30]"
AL0000283,RANBURNE WATER & SEWER DEPARTMENT,6.199999809265137,0,2,33250,TRUE,"(-10,0]","(0,10]"
AL0000283,RANBURNE WATER & SEWER DEPARTMENT,10.899999618530272,0,2,32750,TRUE,"(-10,0]","(10,20]"
AL0000283,RANBURNE WATER & SEWER DEPARTMENT,12.399999618530272,0,0,38393,FALSE,"(-10,0]","(10,20]"
AL0000283,RANBURNE WATER & SEWER DEPARTMENT,12.399999618530272,0,0,48542,FALSE,"(-10,0]","(10,20]"
AL0000295,ELBA WATER WORKS,27.100000381469727,1.3434727191925049,0,28975,FALSE,"(0,10]","(20,30]"
AL0000295,ELBA WATER WORKS,26.399999618530273,1.5396264791488647,0,27279,FALSE,"(0,10]","(20,30]"
AL0000295,ELBA WATER WORKS,24.700000762939453,1.7970134019851685,0,30593,FALSE,"(0,10]","(20,30]"
AL0000295,ELBA WATER WORKS,26.700000762939453,3.734755992889404,0,30603,FALSE,"(0,10]","(20,30]"
AL0000296,ENTERPRISE WATER WORKS,15.600000381469728,7.047656536102295,0,48042,FALSE,"(0,10]","(10,20]"
AL0000296,ENTERPRISE WATER WORKS,16.200000762939453,7.800154685974121,0,48103,FALSE,"(0,10]","(10,20]"
AL0000296,ENTERPRISE WATER WORKS,16.399999618530273,8.48883056640625,0,50973,FALSE,"(0,10]","(10,20]"
AL0000296,ENTERPRISE WATER WORKS,18.399999618530273,8.688911437988281,0,50006,FALSE,"(0,10]","(10,20]"
AL0000299,KINSTON WATER WORKS,28.899999618530273,0.3546099364757538,0,24583,FALSE,"(0,10]","(20,30]"
AL0000299,KINSTON WATER WORKS,29.600000381469727,0.6514657735824585,0,29485,FALSE,"(0,10]","(20,30]"
AL0000299,KINSTON WATER WORKS,34.5,0.8210180401802063,0,27250,FALSE,"(0,10]","(30,40]"
AL0000299,KINSTON WATER WORKS,27.399999618530273,0.972762644290924,0,27031,FALSE,"(0,10]","(20,30]"
AL0000302,NEW BROCKTON WATER DEPARTMENT,26.700000762939453,0,0,33125,FALSE,"(-10,0]","(20,30]"
AL0000302,NEW BROCKTON WATER DEPARTMENT,28.799999237060547,0.48899754881858826,0,31250,FALSE,"(0,10]","(20,30]"
AL0000302,NEW BROCKTON WATER DEPARTMENT,28.600000381469727,2.322580575942993,0,29554,FALSE,"(0,10]","(20,30]"
AL0000302,NEW BROCKTON WATER DEPARTMENT,26.100000381469727,1.2121212482452393,0,38050,FALSE,"(0,10]","(20,30]"
AL0000308,BARTON WATER AUTHORITY,20.899999618530273,0,0,36875,FALSE,"(-10,0]","(20,30]"
AL0000308,BARTON WATER AUTHORITY,18.200000762939453,0,0,37593,FALSE,"(-10,0]","(10,20]"
AL0000308,BARTON WATER AUTHORITY,17.100000381469727,0,0,36875,FALSE,"(-10,0]","(10,20]"
AL0000311,CHEROKEE WATER & GAS DEPARTMENT,20.899999618530273,0,1,36875,TRUE,"(-10,0]","(20,30]"
AL0000311,CHEROKEE WATER & GAS DEPARTMENT,18.200000762939453,0,0,37593,FALSE,"(-10,0]","(10,20]"
AL0000311,CHEROKEE WATER & GAS DEPARTMENT,17.100000381469727,0,0,36875,FALSE,"(-10,0]","(10,20]"
AL0000311,CHEROKEE WATER & GAS DEPARTMENT,23.5,0,0,29375,FALSE,"(-10,0]","(20,30]"
AL0000314,COLBERT COUNTY RURAL WATER SYSTEM,18.700000762939453,1.3108839988708496,1,33277,TRUE,"(0,10]","(10,20]"
AL0000314,COLBERT COUNTY RURAL WATER SYSTEM,19.299999237060547,0.6579734683036804,0,34056,FALSE,"(0,10]","(10,20]"
AL0000314,COLBERT COUNTY RURAL WATER SYSTEM,18,0.6903939843177795,0,34721,FALSE,"(0,10]","(10,20]"
AL0000314,COLBERT COUNTY RURAL WATER SYSTEM,17.5,0.9825710654258728,0,35545,FALSE,"(0,10]","(10,20]"
AL0000316,HAWK PRIDE MT WATER SYSTEM,18.700000762939453,1.3108839988708496,0,33277,FALSE,"(0,10]","(10,20]"
AL0000316,HAWK PRIDE MT WATER SYSTEM,19.299999237060547,0.6579734683036804,0,34056,FALSE,"(0,10]","(10,20]"
AL0000316,HAWK PRIDE MT WATER SYSTEM,18,0.6903939843177795,1,34721,TRUE,"(0,10]","(10,20]"
AL0000316,HAWK PRIDE MT WATER SYSTEM,17.5,0.9825710654258728,0,35545,FALSE,"(0,10]","(10,20]"
AL0000318,LAGRANGE MOUNTAIN WATER AUTHORITY,20.200000762939453,1.0654489994049072,0,24091,FALSE,"(0,10]","(20,30]"
AL0000318,LAGRANGE MOUNTAIN WATER AUTHORITY,30.700000762939453,0,0,19814,FALSE,"(-10,0]","(30,40]"
AL0000318,LAGRANGE MOUNTAIN WATER AUTHORITY,35.29999923706055,0.3942181468009949,0,18469,FALSE,"(0,10]","(30,40]"
AL0000318,LAGRANGE MOUNTAIN WATER AUTHORITY,28.899999618530273,0.7566204071044922,0,19638,FALSE,"(0,10]","(20,30]"
AL0000319,LEIGHTON (WSB OF THE TOWN OF),20.200000762939453,1.0654489994049072,0,24091,FALSE,"(0,10]","(20,30]"
AL0000319,LEIGHTON (WSB OF THE TOWN OF),30.700000762939453,0,0,19814,FALSE,"(-10,0]","(30,40]"
